The methylation sites in “ES_f_mC” but not in “EpiSC_mC” are:

chr19	3083313	3083314	100

chr19	3083314	3083315	100

chr19	3083316	3083317	0

chr19	3083317	3083318	100

chr19	3083421	3083422	100

chr19	3083439	3083440	100

chr19	3083454	3083455	100

chr19	3083456	3083457	100

chr19	3083617	3083618	100

chr19	3083631	3083632	100

chr19	3083672	3083673	100

chr19	3083689	3083690	100

chr19	3083756	3083757	100

chr19	3083796	3083797	100

chr19	3083797	3083798	100

chr19	3083860	3083861	100

chr19	3083943	3083944	100

chr19	3084023	3084024	100

chr19	3084145	3084146	100

chr19	3084309	3084310	100

chr19	3085322	3085323	100

chr19	3085718	3085719	100

chr19	3085861	3085862	100

chr19	3087342	3087343	100

chr19	3087351	3087352	100

chr19	3087353	3087354	100

chr19	3087365	3087366	100

chr19	3095772	3095773	100

chr19	3095892	3095893	100

chr19	3096062	3096063	100

chr19	3110910	3110911	100

chr19	3111014	3111015	100

chr19	3119527	3119528	100

chr19	3125434	3125435	100

chr19	3125533	3125534	100

chr19	3126312	3126313	100

chr19	3126520	3126521	0

chr19	3128580	3128581	100

chr19	3132488	3132489	100

chr19	3136528	3136529	0

chr19	3139269	3139270	0

chr19	3139289	3139290	100

chr19	3139299	3139300	100

chr19	3139442	3139443	100

chr19	3139451	3139452	0

chr19	3139488	3139489	100

chr19	3139492	3139493	100

chr19	3139494	3139495	50

chr19	3139533	3139534	100

chr19	3140261	3140262	100

chr19	3140549	3140550	100

chr19	3140828	3140829	100

chr19	3140959	3140960	100

chr19	3140963	3140964	100

chr19	3141824	3141825	100

chr19	3142045	3142046	100

chr19	3142207	3142208	50

chr19	3142214	3142215	100

chr19	3142361	3142362	100

chr19	3142366	3142367	0

chr19	3142453	3142454	100

chr19	3142521	3142522	50

chr19	3142528	3142529	100

chr19	3142564	3142565	100

chr19	3142574	3142575	100

chr19	3149959	3149960	100

chr19	3149965	3149966	100

chr19	3150928	3150929	100

chr19	3151794	3151795	100

chr19	3151801	3151802	100

chr19	3152110	3152111	100

chr19	3152273	3152274	100

chr19	3152661	3152662	0

chr19	3152749	3152750	100

chr19	3152837	3152838	100

chr19	3152843	3152844	100

chr19	3153089	3153090	0

chr19	3155770	3155771	0

chr19	3155776	3155777	100

chr19	3158528	3158529	0

chr19	3158697	3158698	100

chr19	3159316	3159317	100

chr19	3159617	3159618	100

chr19	3159630	3159631	100

chr19	3159642	3159643	100

chr19	3159869	3159870	100

chr19	3159881	3159882	100

chr19	3167098	3167099	100

chr19	3167116	3167117	100

chr19	3167201	3167202	100

chr19	3170490	3170491	100

chr19	3172137	3172138	100

chr19	3174377	3174378	100

chr19	3178426	3178427	100

chr19	3178470	3178471	100

chr19	3195411	3195412	100

chr19	3195836	3195837	100

chr19	3196758	3196759	100

chr19	3196762	3196763	100

chr19	3206189	3206190	100

chr19	3208691	3208692	100

chr19	3208709	3208710	100

chr19	3208786	3208787	100

chr19	3208842	3208843	100

chr19	3218153	3218154	100

chr19	3218536	3218537	100

chr19	3222321	3222322	100

chr19	3224067	3224068	100

chr19	3224441	3224442	100

chr19	3224451	3224452	100

chr19	3226423	3226424	100

chr19	3226587	3226588	100

chr19	3226818	3226819	100

chr19	3226826	3226827	100

chr19	3227136	3227137	0

chr19	3227390	3227391	100

chr19	3227393	3227394	100

chr19	3227517	3227518	100

chr19	3227571	3227572	66.6666666666667

chr19	3227583	3227584	100

chr19	3227589	3227590	100

chr19	3227605	3227606	100

chr19	3227647	3227648	100

chr19	3227826	3227827	100

chr19	3227834	3227835	100

chr19	3227835	3227836	100

chr19	3227840	3227841	100

chr19	3227841	3227842	100

chr19	3227850	3227851	100

chr19	3227852	3227853	100

chr19	3227864	3227865	100

chr19	3227872	3227873	100

chr19	3227873	3227874	100

chr19	3227878	3227879	100

chr19	3227879	3227880	100

chr19	3228084	3228085	100

chr19	3228100	3228101	100

chr19	3228104	3228105	100

chr19	3228218	3228219	100

chr19	3228219	3228220	100

chr19	3228245	3228246	100

chr19	3228246	3228247	100

chr19	3228288	3228289	100

chr19	3228290	3228291	100

chr19	3228351	3228352	100

chr19	3228432	3228433	100

chr19	3228435	3228436	100

chr19	3242038	3242039	100

chr19	3245688	3245689	100

chr19	3247037	3247038	100

chr19	3247063	3247064	100

chr19	3247065	3247066	100

chr19	3247070	3247071	100

chr19	3247177	3247178	100

chr19	3247181	3247182	100

chr19	3247713	3247714	100

chr19	3247828	3247829	100

chr19	3249146	3249147	0

chr19	3249173	3249174	100

chr19	3249201	3249202	100

chr19	3249791	3249792	100

chr19	3262975	3262976	100

chr19	3263128	3263129	100

chr19	3263149	3263150	100

chr19	3264969	3264970	100

chr19	3264972	3264973	100

chr19	3265482	3265483	100

chr19	3265613	3265614	100

chr19	3265634	3265635	100

chr19	3268718	3268719	100

chr19	3268749	3268750	100

chr19	3268838	3268839	100

chr19	3272988	3272989	100

chr19	3273108	3273109	100

chr19	3274153	3274154	100

chr19	3277480	3277481	100

chr19	3277490	3277491	100

chr19	3277492	3277493	100

chr19	3280025	3280026	100

chr19	3280036	3280037	100

chr19	3288166	3288167	0

chr19	3289660	3289661	100

chr19	3292373	3292374	100

chr19	3292594	3292595	100

chr19	3292907	3292908	100

chr19	3302244	3302245	100

chr19	3303241	3303242	100

chr19	3303288	3303289	100

chr19	3303379	3303380	100

chr19	3303393	3303394	100

chr19	3303459	3303460	100

chr19	3305618	3305619	100

chr19	3312617	3312618	100

chr19	3321679	3321680	100

chr19	3321713	3321714	100

chr19	3324961	3324962	100

chr19	3324974	3324975	100

chr19	3324986	3324987	100

chr19	3325131	3325132	100

chr19	3325142	3325143	100

chr19	3325145	3325146	100

chr19	3325148	3325149	100

chr19	3325153	3325154	100

chr19	3340097	3340098	100

chr19	3340217	3340218	100

chr19	3354027	3354028	100

chr19	3358194	3358195	100

chr19	3358199	3358200	100

chr19	3360384	3360385	100

chr19	3360391	3360392	100

chr19	3360395	3360396	100

chr19	3360398	3360399	100

chr19	3360904	3360905	100

chr19	3370718	3370719	100

chr19	3370726	3370727	100

chr19	3370744	3370745	100

chr19	3370890	3370891	100

chr19	3392012	3392013	100

chr19	3407678	3407679	100

chr19	3407682	3407683	100

chr19	3410075	3410076	100

chr19	3411166	3411167	100

chr19	3411278	3411279	100

chr19	3417704	3417705	100

chr19	3417724	3417725	100

chr19	3424242	3424243	100

chr19	3428996	3428997	100

chr19	3431469	3431470	100

chr19	3431480	3431481	100

chr19	3437721	3437722	100

chr19	3437944	3437945	100

chr19	3437955	3437956	100

chr19	3442790	3442791	100

chr19	3442974	3442975	100

chr19	3442977	3442978	100

chr19	3453744	3453745	100

chr19	3454002	3454003	100

chr19	3460629	3460630	100

chr19	3478826	3478827	100

chr19	3481040	3481041	100

chr19	3481042	3481043	100

chr19	3484788	3484789	100

chr19	3484908	3484909	100

chr19	3491844	3491845	100

chr19	3517574	3517575	100

chr19	3522380	3522381	100

chr19	3526708	3526709	100

chr19	3532955	3532956	100

chr19	3533239	3533240	100

chr19	3533244	3533245	0

chr19	3533247	3533248	100

chr19	3533265	3533266	100

chr19	3533273	3533274	100

chr19	3535352	3535353	100

chr19	3542843	3542844	100

chr19	3542940	3542941	100

chr19	3548775	3548776	100

chr19	3549006	3549007	100

chr19	3550299	3550300	100

chr19	3558496	3558497	100

chr19	3564829	3564830	100

chr19	3581899	3581900	100

chr19	3581904	3581905	100

chr19	3582634	3582635	100

chr19	3585284	3585285	100

chr19	3585358	3585359	100

chr19	3585370	3585371	100

chr19	3585374	3585375	100

chr19	3585497	3585498	100

chr19	3595013	3595014	100

chr19	3595028	3595029	100

chr19	3597266	3597267	100

chr19	3597279	3597280	100

chr19	3597399	3597400	100

chr19	3597407	3597408	100

chr19	3597417	3597418	100

chr19	3597429	3597430	100

chr19	3600719	3600720	100

chr19	3600726	3600727	100

chr19	3600728	3600729	100

chr19	3605126	3605127	100

chr19	3605262	3605263	100

chr19	3605288	3605289	100

chr19	3608574	3608575	100

chr19	3610130	3610131	100

chr19	3613588	3613589	100

chr19	3614683	3614684	100

chr19	3615162	3615163	100

chr19	3618386	3618387	100

chr19	3628923	3628924	100

chr19	3630107	3630108	100

chr19	3630136	3630137	100

chr19	3636105	3636106	100

chr19	3636134	3636135	100

chr19	3636319	3636320	0

chr19	3636433	3636434	100

chr19	3638375	3638376	100

chr19	3639498	3639499	100

chr19	3641369	3641370	100

chr19	3641604	3641605	100

chr19	3643790	3643791	100

chr19	3643978	3643979	100

chr19	3643996	3643997	100

chr19	3647714	3647715	100

chr19	3647742	3647743	100

chr19	3650253	3650254	100

chr19	3654581	3654582	100

chr19	3657420	3657421	100

chr19	3657750	3657751	100

chr19	3658887	3658888	100

chr19	3659306	3659307	100

chr19	3659311	3659312	100

chr19	3659409	3659410	100

chr19	3659416	3659417	100

chr19	3662736	3662737	100

chr19	3666147	3666148	100

chr19	3666162	3666163	100

chr19	3678486	3678487	100

chr19	3680749	3680750	100

chr19	3680948	3680949	100

chr19	3680952	3680953	100

chr19	3693169	3693170	100

chr19	3693265	3693266	100

chr19	3696520	3696521	100

chr19	3711399	3711400	100

chr19	3716955	3716956	100

chr19	3717103	3717104	100

chr19	3717602	3717603	100

chr19	3717626	3717627	100

chr19	3717669	3717670	100

chr19	3717786	3717787	100

chr19	3717804	3717805	100

chr19	3721520	3721521	0

chr19	3732209	3732210	100

chr19	3732497	3732498	100

chr19	3732516	3732517	100

chr19	3732529	3732530	100

chr19	3745957	3745958	100

chr19	3746206	3746207	100

chr19	3746208	3746209	100

chr19	3746221	3746222	100

chr19	3747567	3747568	100

chr19	3747573	3747574	100

chr19	3747827	3747828	100

chr19	3757647	3757648	100

chr19	3758153	3758154	100

chr19	3759960	3759961	100

chr19	3759973	3759974	0

chr19	3760288	3760289	100

chr19	3760289	3760290	100

chr19	3760303	3760304	100

chr19	3760304	3760305	100

chr19	3760305	3760306	100

chr19	3760306	3760307	100

chr19	3760399	3760400	100

chr19	3766728	3766729	100

chr19	3766731	3766732	100

chr19	3766930	3766931	100

chr19	3780319	3780320	100

chr19	3780323	3780324	0

chr19	3780331	3780332	100

chr19	3780335	3780336	100

chr19	3780450	3780451	0

chr19	3780710	3780711	100

chr19	3783385	3783386	100

chr19	3802433	3802434	100

chr19	3814178	3814179	100

chr19	3814187	3814188	100

chr19	3814196	3814197	100

chr19	3822289	3822290	100

chr19	3822295	3822296	100

chr19	3832112	3832113	100

chr19	3832394	3832395	100

chr19	3832459	3832460	0

chr19	3839876	3839877	100

chr19	3847982	3847983	100

chr19	3852916	3852917	100

chr19	3852920	3852921	100

chr19	3852928	3852929	100

chr19	3867817	3867818	100

chr19	3867995	3867996	100

chr19	3870088	3870089	100

chr19	3873556	3873557	100

chr19	3875948	3875949	100

chr19	3887133	3887134	100

chr19	3897858	3897859	100

chr19	3906123	3906124	100

chr19	3917405	3917406	100

chr19	3917520	3917521	100

chr19	3917524	3917525	100

chr19	3920611	3920612	100

chr19	3920627	3920628	100

chr19	3924266	3924267	100

chr19	3924278	3924279	100

chr19	3924291	3924292	100

chr19	3924322	3924323	100

chr19	3924335	3924336	100

chr19	3934790	3934791	100

chr19	3934802	3934803	100

chr19	3934806	3934807	100

chr19	3940606	3940607	100

chr19	3960434	3960435	100

chr19	3961335	3961336	100

chr19	3966992	3966993	100

chr19	3986772	3986773	100

chr19	3986790	3986791	100

chr19	3994127	3994128	0

chr19	3994242	3994243	100

chr19	3994246	3994247	100

chr19	3994258	3994259	0

chr19	3996146	3996147	100

chr19	3997384	3997385	100

chr19	4006142	4006143	100

chr19	4006148	4006149	100

chr19	4014734	4014735	100

chr19	4035441	4035442	100

chr19	4043312	4043313	100

chr19	4044574	4044575	100

chr19	4045121	4045122	100

chr19	4045123	4045124	100

chr19	4045297	4045298	100

chr19	4045300	4045301	100

chr19	4061864	4061865	100

chr19	4062154	4062155	100

chr19	4063287	4063288	100

chr19	4063404	4063405	100

chr19	4063405	4063406	100

chr19	4064418	4064419	100

chr19	4064587	4064588	100

chr19	4064734	4064735	100

chr19	4064742	4064743	100

chr19	4065032	4065033	0

chr19	4065055	4065056	100

chr19	4065056	4065057	100

chr19	4065189	4065190	100

chr19	4065590	4065591	100

chr19	4065594	4065595	100

chr19	4065598	4065599	100

chr19	4065635	4065636	100

chr19	4065647	4065648	100

chr19	4065652	4065653	100

chr19	4065654	4065655	100

chr19	4065666	4065667	100

chr19	4065670	4065671	100

chr19	4065686	4065687	100

chr19	4065690	4065691	100

chr19	4065808	4065809	100

chr19	4065809	4065810	100

chr19	4065810	4065811	100

chr19	4065819	4065820	100

chr19	4065846	4065847	100

chr19	4065854	4065855	50

chr19	4065914	4065915	100

chr19	4065923	4065924	100

chr19	4065925	4065926	100

chr19	4065986	4065987	100

chr19	4065987	4065988	100

chr19	4066063	4066064	100

chr19	4071770	4071771	100

chr19	4076225	4076226	100

chr19	4076517	4076518	100

chr19	4076534	4076535	0

chr19	4076548	4076549	0

chr19	4076852	4076853	100

chr19	4076857	4076858	100

chr19	4076861	4076862	100

chr19	4079160	4079161	100

chr19	4082362	4082363	100

chr19	4086203	4086204	100

chr19	4086213	4086214	100

chr19	4102039	4102040	100

chr19	4112000	4112001	100

chr19	4117230	4117231	100

chr19	4117232	4117233	100

chr19	4117236	4117237	100

chr19	4117238	4117239	100

chr19	4117240	4117241	100

chr19	4117324	4117325	100

chr19	4118982	4118983	100

chr19	4123906	4123907	100

chr19	4124392	4124393	100

chr19	4125029	4125030	100

chr19	4129118	4129119	100

chr19	4129285	4129286	100

chr19	4129306	4129307	100

chr19	4129314	4129315	100

chr19	4133026	4133027	100

chr19	4136072	4136073	100

chr19	4136295	4136296	100

chr19	4155101	4155102	100

chr19	4156956	4156957	100

chr19	4156963	4156964	100

chr19	4156968	4156969	100

chr19	4156973	4156974	100

chr19	4157014	4157015	100

chr19	4157166	4157167	100

chr19	4157233	4157234	100

chr19	4166365	4166366	100

chr19	4166616	4166617	100

chr19	4173878	4173879	100

chr19	4183134	4183135	100

chr19	4195029	4195030	100

chr19	4195041	4195042	100

chr19	4195048	4195049	100

chr19	4205685	4205686	100

chr19	4205689	4205690	100

chr19	4221985	4221986	100

chr19	4222122	4222123	100

chr19	4222193	4222194	100

chr19	4222215	4222216	100

chr19	4222278	4222279	100

chr19	4222281	4222282	100

chr19	4238312	4238313	100

chr19	4240367	4240368	100

chr19	4240385	4240386	100

chr19	4241724	4241725	100

chr19	4245773	4245774	100

chr19	4245919	4245920	100

chr19	4245927	4245928	100

chr19	4245931	4245932	100

chr19	4247546	4247547	100

chr19	4247554	4247555	100

chr19	4247566	4247567	100

chr19	4255595	4255596	100

chr19	4255600	4255601	100

chr19	4255611	4255612	100

chr19	4259386	4259387	100

chr19	4259450	4259451	100

chr19	4259453	4259454	0

chr19	4259476	4259477	100

chr19	4260856	4260857	100

chr19	4264367	4264368	100

chr19	4264386	4264387	100

chr19	4275939	4275940	100

chr19	4280217	4280218	0

chr19	4284508	4284509	100

chr19	4284585	4284586	100

chr19	4285748	4285749	100

chr19	4285993	4285994	100

chr19	4286023	4286024	100

chr19	4286182	4286183	100

chr19	4287190	4287191	100

chr19	4292772	4292773	100

chr19	4292864	4292865	100

chr19	4292874	4292875	100

chr19	4292989	4292990	100

chr19	4295798	4295799	100

chr19	4295802	4295803	100

chr19	4295817	4295818	100

chr19	4310313	4310314	100

chr19	4310321	4310322	100

chr19	4310333	4310334	100

chr19	4320277	4320278	100

chr19	4320289	4320290	100

chr19	4320439	4320440	100

chr19	4322464	4322465	100

chr19	4322495	4322496	100

chr19	4346947	4346948	100

chr19	4346964	4346965	100

chr19	4367732	4367733	100

chr19	4404573	4404574	0

chr19	4404652	4404653	0

chr19	4407925	4407926	100

chr19	4419198	4419199	100

chr19	4420875	4420876	100

chr19	4426989	4426990	100

chr19	4431024	4431025	100

chr19	4442129	4442130	100

chr19	4442494	4442495	100

chr19	4446484	4446485	100

chr19	4446611	4446612	100

chr19	4446620	4446621	100

chr19	4449396	4449397	100

chr19	4449402	4449403	100

chr19	4449414	4449415	100

chr19	4449420	4449421	100

chr19	4449426	4449427	100

chr19	4451607	4451608	100

chr19	4451625	4451626	100

chr19	4461539	4461540	100

chr19	4467081	4467082	100

chr19	4467252	4467253	100

chr19	4467337	4467338	100

chr19	4481920	4481921	100

chr19	4484400	4484401	100

chr19	4484430	4484431	100

chr19	4491777	4491778	100

chr19	4503667	4503668	100

chr19	4503683	4503684	100

chr19	4519441	4519442	100

chr19	4522386	4522387	100

chr19	4528412	4528413	100

chr19	4538117	4538118	0

chr19	4538679	4538680	100

chr19	4544446	4544447	100

chr19	4552126	4552127	100

chr19	4561531	4561532	100

chr19	4561654	4561655	100

chr19	4569511	4569512	100

chr19	4569527	4569528	100

chr19	4569683	4569684	100

chr19	4569687	4569688	100

chr19	4570102	4570103	100

chr19	4570110	4570111	100

chr19	4572947	4572948	100

chr19	4572952	4572953	100

chr19	4579709	4579710	100

chr19	4581693	4581694	100

chr19	4581919	4581920	100

chr19	4581944	4581945	100

chr19	4602368	4602369	100

chr19	4607638	4607639	100

chr19	4607649	4607650	100

chr19	4607662	4607663	100

chr19	4607845	4607846	100

chr19	4607852	4607853	100

chr19	4613662	4613663	100

chr19	4613733	4613734	100

chr19	4613751	4613752	100

chr19	4613756	4613757	100

chr19	4613765	4613766	100

chr19	4618210	4618211	100

chr19	4618365	4618366	100

chr19	4618370	4618371	100

chr19	4618374	4618375	100

chr19	4618377	4618378	100

chr19	4623489	4623490	100

chr19	4623755	4623756	100

chr19	4629897	4629898	100

chr19	4629904	4629905	100

chr19	4629919	4629920	100

chr19	4630283	4630284	100

chr19	4630399	4630400	100

chr19	4630413	4630414	100

chr19	4631613	4631614	100

chr19	4632304	4632305	100

chr19	4632324	4632325	100

chr19	4632390	4632391	100

chr19	4632409	4632410	100

chr19	4636490	4636491	100

chr19	4639509	4639510	0

chr19	4647140	4647141	100

chr19	4647147	4647148	100

chr19	4647322	4647323	100

chr19	4647332	4647333	100

chr19	4658392	4658393	100

chr19	4660837	4660838	100

chr19	4660869	4660870	100

chr19	4661007	4661008	100

chr19	4667537	4667538	100

chr19	4672593	4672594	100

chr19	4672618	4672619	100

chr19	4681756	4681757	100

chr19	4694932	4694933	100

chr19	4697008	4697009	100

chr19	4697159	4697160	100

chr19	4702982	4702983	100

chr19	4707430	4707431	100

chr19	4707537	4707538	0

chr19	4708558	4708559	100

chr19	4708575	4708576	50

chr19	4708594	4708595	0

chr19	4708598	4708599	100

chr19	4714953	4714954	100

chr19	4714988	4714989	100

chr19	4715111	4715112	100

chr19	4716040	4716041	100

chr19	4720003	4720004	100

chr19	4722786	4722787	0

chr19	4725222	4725223	100

chr19	4725831	4725832	100

chr19	4727431	4727432	100

chr19	4727457	4727458	100

chr19	4728661	4728662	100

chr19	4728982	4728983	100

chr19	4731367	4731368	100

chr19	4731377	4731378	100

chr19	4731394	4731395	100

chr19	4731590	4731591	100

chr19	4731591	4731592	100

chr19	4731596	4731597	100

chr19	4731613	4731614	100

chr19	4731620	4731621	100

chr19	4732197	4732198	100

chr19	4732371	4732372	100

chr19	4737255	4737256	100

chr19	4737641	4737642	100

chr19	4737656	4737657	100

chr19	4742374	4742375	100

chr19	4745228	4745229	100

chr19	4745252	4745253	100

chr19	4745261	4745262	100

chr19	4745398	4745399	100

chr19	4748930	4748931	100

chr19	4750675	4750676	100

chr19	4753757	4753758	100

chr19	4753770	4753771	100

chr19	4762230	4762231	100

chr19	4762236	4762237	100

chr19	4762238	4762239	100

chr19	4762242	4762243	100

chr19	4762436	4762437	100

chr19	4767772	4767773	100

chr19	4767776	4767777	100

chr19	4767780	4767781	100

chr19	4767784	4767785	100

chr19	4767788	4767789	100

chr19	4799274	4799275	100

chr19	4799469	4799470	100

chr19	4799635	4799636	100

chr19	4828970	4828971	100

chr19	4828978	4828979	100

chr19	4829142	4829143	0

chr19	4834257	4834258	100

chr19	4834314	4834315	100

chr19	4835500	4835501	100

chr19	4838184	4838185	100

chr19	4843554	4843555	100

chr19	4843577	4843578	100

chr19	4843714	4843715	100

chr19	4843719	4843720	100

chr19	4846857	4846858	100

chr19	4846879	4846880	100

chr19	4859993	4859994	100

chr19	4860127	4860128	100

chr19	4860139	4860140	100

chr19	4860452	4860453	100

chr19	4872582	4872583	100

chr19	4882687	4882688	100

chr19	4889996	4889997	100

chr19	4890009	4890010	100

chr19	4890142	4890143	100

chr19	4890363	4890364	100

chr19	4890367	4890368	100

chr19	4890466	4890467	100

chr19	4890486	4890487	100

chr19	4890586	4890587	100

chr19	4892883	4892884	100

chr19	4893051	4893052	100

chr19	4899535	4899536	100

chr19	4909697	4909698	100

chr19	4909774	4909775	100

chr19	4909779	4909780	100

chr19	4911058	4911059	100

chr19	4912420	4912421	100

chr19	4913414	4913415	100

chr19	4913426	4913427	100

chr19	4915222	4915223	100

chr19	4916582	4916583	100

chr19	4917463	4917464	100

chr19	4923157	4923158	100

chr19	4939971	4939972	100

chr19	4944812	4944813	100

chr19	4944980	4944981	0

chr19	4946659	4946660	100

chr19	4946663	4946664	100

chr19	4946668	4946669	100

chr19	4946671	4946672	100

chr19	4946673	4946674	100

chr19	4946676	4946677	100

chr19	4946678	4946679	100

chr19	4946785	4946786	100

chr19	4947352	4947353	100

chr19	4951372	4951373	0

chr19	4956432	4956433	100

chr19	4956643	4956644	100

chr19	4956647	4956648	100

chr19	4956659	4956660	100

chr19	4956664	4956665	100

chr19	4956917	4956918	100

chr19	4956918	4956919	100

chr19	4956929	4956930	50

chr19	4956930	4956931	100

chr19	4956932	4956933	100

chr19	4956933	4956934	100

chr19	4956945	4956946	100

chr19	4957007	4957008	0

chr19	4957031	4957032	100

chr19	4957037	4957038	100

chr19	4957115	4957116	100

chr19	4957159	4957160	100

chr19	4957161	4957162	100

chr19	4957168	4957169	100

chr19	4957169	4957170	50

chr19	4957172	4957173	100

chr19	4957176	4957177	100

chr19	4957204	4957205	100

chr19	4958041	4958042	100

chr19	4958050	4958051	100

chr19	4958184	4958185	100

chr19	4958197	4958198	100

chr19	4958200	4958201	100

chr19	4958212	4958213	100

chr19	4961007	4961008	100

chr19	4961015	4961016	100

chr19	4974638	4974639	100

chr19	4976653	4976654	100

chr19	4977616	4977617	100

chr19	4985321	4985322	100

chr19	4987177	4987178	100

chr19	4988010	4988011	100

chr19	4988528	4988529	100

chr19	4994748	4994749	100

chr19	5000332	5000333	100

chr19	5000342	5000343	100

chr19	5000535	5000536	100

chr19	5010090	5010091	100

chr19	5010213	5010214	100

chr19	5012612	5012613	100

chr19	5012622	5012623	100

chr19	5012712	5012713	100

chr19	5019654	5019655	100

chr19	5026160	5026161	100

chr19	5026236	5026237	100

chr19	5027413	5027414	100

chr19	5029222	5029223	100

chr19	5029225	5029226	100

chr19	5029351	5029352	100

chr19	5030085	5030086	100

chr19	5031294	5031295	100

chr19	5031468	5031469	100

chr19	5031480	5031481	100

chr19	5031815	5031816	100

chr19	5031844	5031845	100

chr19	5032023	5032024	100

chr19	5033205	5033206	100

chr19	5039854	5039855	100

chr19	5052869	5052870	100

chr19	5052995	5052996	100

chr19	5053016	5053017	100

chr19	5056187	5056188	100

chr19	5056336	5056337	100

chr19	5064841	5064842	100

chr19	5064869	5064870	100

chr19	5065147	5065148	100

chr19	5065149	5065150	100

chr19	5067457	5067458	100

chr19	5105646	5105647	100

chr19	5118826	5118827	100

chr19	5118837	5118838	100

chr19	5118973	5118974	100

chr19	5127410	5127411	100

chr19	5128880	5128881	100

chr19	5128891	5128892	100

chr19	5132556	5132557	100

chr19	5132591	5132592	100

chr19	5132839	5132840	0

chr19	5144039	5144040	100

chr19	5144045	5144046	100

chr19	5144065	5144066	100

chr19	5144202	5144203	100

chr19	5144208	5144209	100

chr19	5157197	5157198	100

chr19	5172392	5172393	100

chr19	5175583	5175584	100

chr19	5175836	5175837	100

